emp_id,avg_training_score,retention
16858,70.0,True
16859,79.0,True
16860,86.0,True
16862,72.0,True
16864,60.0,True
16865,78.0,True
16869,53.0,True
16870,0.0,False
16871,62.0,True
16872,60.0,True
16878,63.0,True
16879,49.0,False
16880,49.0,False
16882,70.0,True
16883,72.0,True
16884,74.0,True
16886,91.0,True
16887,0.0,False
16889,51.0,True
16890,63.0,True
16892,0.0,False
16893,47.0,False
16894,69.0,True
16895,49.0,False
16897,50.0,False
16898,58.0,True
16899,48.0,False
16900,49.0,False
16901,79.0,True
16902,57.0,True
16903,52.0,True
16905,71.0,True
16907,83.0,True
16911,86.0,True
16912,50.0,False
16914,51.0,True
16915,58.0,True
16917,50.0,False
16919,84.0,True
16922,62.0,True
16923,89.0,True
16926,83.0,True
16927,58.0,True
16930,49.0,False
16931,65.0,True
16932,79.0,True
16933,53.0,True
16934,57.0,True
16935,62.0,True
16936,56.0,True
16937,62.0,True
16938,51.0,True
16939,60.0,True
16941,79.0,True
16942,81.0,True
16943,62.0,True
16946,0.0,False
16947,72.0,True
16948,50.0,False
16949,50.0,False
16950,50.0,False
16951,57.0,True
16953,57.0,True
16954,0.0,False
16955,60.0,True
16956,80.0,True
16957,63.0,True
16959,59.0,True
16961,43.0,False
16962,97.0,True
16964,60.0,True
16965,65.0,True
16966,52.0,True
16967,0.0,False
16970,60.0,True
16972,58.0,True
16973,46.0,False
16974,60.0,True
16975,49.0,False
16976,53.0,True
16977,49.0,False
16978,60.0,True
16979,0.0,False
16981,68.0,True
16982,78.0,True
16983,69.0,True
16984,47.0,False
16985,48.0,False
16988,50.0,False
16990,68.0,True
16992,49.0,False
16993,66.0,True
16994,70.0,True
16995,52.0,True
16996,77.0,True
16997,55.0,True
16998,48.0,False
16999,50.0,False
17003,87.0,True
17004,74.0,True
17005,46.0,False
17006,63.0,True
17007,88.0,True
17008,83.0,True
17009,79.0,True
17010,81.0,True
17012,52.0,True
17013,0.0,False
17017,80.0,True
17018,77.0,True
17019,44.0,False
17021,52.0,True
17022,49.0,False
17024,82.0,True
17027,50.0,False
17028,50.0,False
17029,50.0,False
17031,51.0,True
17032,75.0,True
17034,76.0,True
17036,90.0,True
17037,64.0,True
17038,46.0,False
17039,82.0,True
17040,70.0,True
17041,58.0,True
17042,50.0,False
17044,48.0,False
17045,62.0,True
17046,52.0,True
17049,50.0,False
17050,80.0,True
17051,86.0,True
17052,81.0,True
17054,69.0,True
17055,62.0,True
17056,58.0,True
17057,85.0,True
17058,57.0,True
17060,82.0,True
17061,80.0,True
17062,77.0,True
17064,48.0,False
17066,48.0,False
17067,85.0,True
17068,58.0,True
17069,59.0,True
17071,82.0,True
17073,95.0,True
17074,98.0,True
17075,70.0,True
17077,51.0,True
17078,51.0,True
17080,52.0,True
17084,58.0,True
17087,51.0,True
17088,57.0,True
17089,87.0,True
17091,86.0,True
17092,70.0,True
17093,60.0,True
17094,80.0,True
17096,59.0,True
17097,53.0,True
17098,87.0,True
17099,82.0,True
17101,54.0,True
17102,48.0,False
17103,49.0,False
17105,60.0,True
17106,93.0,True
17107,58.0,True
17109,50.0,False
17110,50.0,False
17111,71.0,True
17112,52.0,True
17113,77.0,True
17114,50.0,False
17115,52.0,True
17118,54.0,True
17119,48.0,False
17120,68.0,True
17122,51.0,True
17123,85.0,True
17125,82.0,True
17126,80.0,True
17129,0.0,False
17130,49.0,False
17131,55.0,True
17132,80.0,True
17137,99.0,True
17139,72.0,True
17140,87.0,True
17141,58.0,True
17142,0.0,False
17143,83.0,True
17145,81.0,True
17146,64.0,True
17147,65.0,True
17148,83.0,True
17149,0.0,False
17150,85.0,True
17151,55.0,True
17152,56.0,True
17155,67.0,True
17157,53.0,True
17158,65.0,True
17160,85.0,True
17161,60.0,True
17163,58.0,True
17166,51.0,True
17167,64.0,True
17169,87.0,True
17170,66.0,True
17171,60.0,True
17172,50.0,False
17175,67.0,True
17176,65.0,True
17177,49.0,False
17178,87.0,True
17179,53.0,True
17180,69.0,True
17181,68.0,True
17183,0.0,False
17187,57.0,True
17188,84.0,True
17189,76.0,True
17190,84.0,True
17193,54.0,True
17194,50.0,False
17195,0.0,False
17196,54.0,True
17197,80.0,True
17201,0.0,False
17202,49.0,False
17203,51.0,True
17204,85.0,True
17205,83.0,True
17207,68.0,True
17208,79.0,True
17209,47.0,False
17213,87.0,True
17215,88.0,True
17216,50.0,False
17220,58.0,True
17221,49.0,False
17222,85.0,True
17223,83.0,True
17224,52.0,True
17225,70.0,True
17226,67.0,True
17228,44.0,False
17229,82.0,True
17230,0.0,False
17231,44.0,False
17235,59.0,True
17236,80.0,True
17237,79.0,True
17238,71.0,True
17239,57.0,True
17240,78.0,True
17244,85.0,True
17245,0.0,False
17249,83.0,True
17250,59.0,True
17252,80.0,True
17253,75.0,True
17254,63.0,True
17256,62.0,True
17257,79.0,True
17258,78.0,True
17259,72.0,True
17260,48.0,False
17261,50.0,False
17262,59.0,True
17263,81.0,True
17264,63.0,True
17266,54.0,True
17267,67.0,True
17268,59.0,True
17270,76.0,True
17272,86.0,True
17273,69.0,True
17274,84.0,True
17275,84.0,True
17276,51.0,True
17277,81.0,True
17278,60.0,True
17279,82.0,True
17281,60.0,True
17284,0.0,False
17285,69.0,True
17287,62.0,True
17289,49.0,False
17290,56.0,True
17291,49.0,False
17292,46.0,False
17293,79.0,True
17295,48.0,False
17296,58.0,True
17297,69.0,True
17299,81.0,True
17300,52.0,True
17302,85.0,True
17304,56.0,True
17305,64.0,True
17306,53.0,True
17307,0.0,False
17308,53.0,True
17309,74.0,True
17310,53.0,True
17313,46.0,False
17314,50.0,False
17316,50.0,False
17318,81.0,True
17320,83.0,True
17321,82.0,True
17323,53.0,True
17325,52.0,True
17326,69.0,True
17327,63.0,True
17328,43.0,False
17329,86.0,True
17331,84.0,True
17332,82.0,True
17333,69.0,True
17334,50.0,False
17335,46.0,False
17337,59.0,True
17338,48.0,False
17340,49.0,False
17341,85.0,True
17342,67.0,True
17344,48.0,False
17345,79.0,True
17346,73.0,True
17352,62.0,True
17353,0.0,False
17354,46.0,False
17356,69.0,True
17357,56.0,True
17358,54.0,True
17360,79.0,True
17361,49.0,False
17362,47.0,False
17363,55.0,True
17364,0.0,False
17365,72.0,True
17369,49.0,False
17372,46.0,False
17374,56.0,True
17375,77.0,True
17376,59.0,True
17377,49.0,False
17380,58.0,True
17381,86.0,True
17383,47.0,False
17385,48.0,False
17386,62.0,True
17387,53.0,True
17389,51.0,True
17390,50.0,False
17392,47.0,False
17393,49.0,False
17395,49.0,False
17396,62.0,True
17397,50.0,False
17398,70.0,True
17399,82.0,True
17400,47.0,False
17401,59.0,True
17402,48.0,False
17404,47.0,False
17405,48.0,False
17406,79.0,True
17407,59.0,True
17408,59.0,True
17409,62.0,True
17410,56.0,True
17412,98.0,True
17413,57.0,True
17416,60.0,True
17417,40.0,False
17419,48.0,False
17422,70.0,True
17423,48.0,False
17424,67.0,True
17426,64.0,True
17427,59.0,True
17428,52.0,True
17430,78.0,True
17432,60.0,True
17434,51.0,True
17435,55.0,True
17436,46.0,False
17439,82.0,True
17440,84.0,True
17442,47.0,False
17444,70.0,True
17447,59.0,True
17448,49.0,False
17450,69.0,True
17452,59.0,True
17453,62.0,True
17455,0.0,False
17456,82.0,True
17458,59.0,True
17459,84.0,True
17461,60.0,True
17462,57.0,True
17463,75.0,True
17464,60.0,True
17465,52.0,True
17466,48.0,False
17467,54.0,True
17468,76.0,True
17470,53.0,True
17471,58.0,True
17473,47.0,False
17474,71.0,True
17475,52.0,True
17476,63.0,True
17477,89.0,True
17478,69.0,True
17479,53.0,True
17480,68.0,True
17482,69.0,True
17483,71.0,True
17484,82.0,True
17487,82.0,True
17489,62.0,True
17490,50.0,False
17491,51.0,True
17493,82.0,True
17494,47.0,False
17495,59.0,True
17496,49.0,False
17497,49.0,False
17498,53.0,True
17499,87.0,True
17500,70.0,True
17502,85.0,True
17503,82.0,True
17504,54.0,True
17505,49.0,False
17508,50.0,False
17509,49.0,False
17510,72.0,True
17511,56.0,True
17512,67.0,True
17513,82.0,True
17514,84.0,True
17515,50.0,False
17516,82.0,True
17517,50.0,False
17518,50.0,False
17519,54.0,True
17520,58.0,True
17521,82.0,True
17525,50.0,False
17528,72.0,True
17529,51.0,True
17530,49.0,False
17531,57.0,True
17533,52.0,True
17534,54.0,True
17535,80.0,True
17536,60.0,True
17537,0.0,False
17538,50.0,False
17539,50.0,False
17543,47.0,False
17544,51.0,True
17545,80.0,True
17547,86.0,True
17549,68.0,True
17553,46.0,False
17554,81.0,True
17555,67.0,True
17556,81.0,True
17558,60.0,True
17559,0.0,False
17564,57.0,True
17565,58.0,True
17566,63.0,True
17567,59.0,True
17569,60.0,True
17570,68.0,True
17572,71.0,True
17573,67.0,True
17575,51.0,True
17576,50.0,False
17577,50.0,False
17579,76.0,True
17581,51.0,True
17584,50.0,False
17585,53.0,True
17586,48.0,False
17587,51.0,True
17588,47.0,False
17589,47.0,False
17590,68.0,True
17591,47.0,False
17593,91.0,True
17594,84.0,True
17595,47.0,False
17597,52.0,True
17598,59.0,True
17600,85.0,True
17602,0.0,False
17604,0.0,False
17605,47.0,False
17606,47.0,False
17609,63.0,True
17610,52.0,True
17611,80.0,True
17612,83.0,True
17613,50.0,False
17614,77.0,True
17615,80.0,True
17616,47.0,False
17619,53.0,True
17621,82.0,True
17626,52.0,True
17627,48.0,False
17628,49.0,False
17630,60.0,True
17631,74.0,True
17632,47.0,False
17634,62.0,True
17635,63.0,True
17636,63.0,True
17637,87.0,True
17638,47.0,False
17639,62.0,True
17640,64.0,True
17641,52.0,True
17642,50.0,False
17645,48.0,False
17647,81.0,True
17649,47.0,False
17650,79.0,True
17652,59.0,True
17653,87.0,True
17654,69.0,True
17655,84.0,True
17656,60.0,True
17657,78.0,True
17658,58.0,True
17661,49.0,False
17666,47.0,False
17667,67.0,True
17668,46.0,False
17670,60.0,True
17672,51.0,True
17673,47.0,False
17675,44.0,False
17676,75.0,True
17677,60.0,True
17678,48.0,False
17679,80.0,True
17680,50.0,False
17681,65.0,True
17683,78.0,True
17686,51.0,True
17687,46.0,False
17691,46.0,False
17692,58.0,True
17694,57.0,True
17696,75.0,True
17698,50.0,False
17699,60.0,True
17700,50.0,False
17702,69.0,True
17703,79.0,True
17705,59.0,True
17706,52.0,True
17707,46.0,False
17709,52.0,True
17710,50.0,False
17712,72.0,True
17713,96.0,True
17715,48.0,False
17717,0.0,False
17718,58.0,True
17719,0.0,False
17720,79.0,True
17721,78.0,True
17722,0.0,False
17723,56.0,True
17724,51.0,True
17725,71.0,True
17726,0.0,False
17727,79.0,True
17728,50.0,False
17729,58.0,True
17730,62.0,True
17732,56.0,True
17734,79.0,True
17735,77.0,True
17736,62.0,True
17737,82.0,True
17738,63.0,True
17739,49.0,False
17743,83.0,True
17744,74.0,True
17745,59.0,True
17746,77.0,True
17749,57.0,True
17750,0.0,False
17752,75.0,True
17757,70.0,True
17759,60.0,True
17761,79.0,True
17764,49.0,False
17765,86.0,True
17766,73.0,True
17767,71.0,True
17768,85.0,True
17771,69.0,True
17773,60.0,True
17774,44.0,False
17775,52.0,True
17776,79.0,True
17779,53.0,True
17780,79.0,True
17781,47.0,False
17782,82.0,True
17783,80.0,True
17784,56.0,True
17785,55.0,True
17786,82.0,True
17787,86.0,True
17788,79.0,True
17789,50.0,False
17790,81.0,True
17793,63.0,True
17794,49.0,False
17796,60.0,True
17797,72.0,True
17798,54.0,True
17799,43.0,False
17801,46.0,False
17802,51.0,True
17804,69.0,True
17805,49.0,False
17808,85.0,True
17810,48.0,False
17812,77.0,True
17813,62.0,True
17814,65.0,True
17815,91.0,True
17819,63.0,True
17820,48.0,False
17821,44.0,False
17822,50.0,False
17823,0.0,False
17824,81.0,True
17826,85.0,True
17827,83.0,True
17828,70.0,True
17829,48.0,False
17830,79.0,True
17831,66.0,True
17832,60.0,True
17833,85.0,True
17834,44.0,False
17837,56.0,True
17839,52.0,True
17840,72.0,True
17841,0.0,False
17842,88.0,True
17844,48.0,False
17846,49.0,False
17847,85.0,True
17850,60.0,True
17851,54.0,True
17854,65.0,True
17855,70.0,True
17856,60.0,True
17857,64.0,True
17858,47.0,False
17859,74.0,True
17860,46.0,False
17861,49.0,False
17862,42.0,False
17863,63.0,True
17865,77.0,True
17867,47.0,False
17868,86.0,True
17869,49.0,False
17872,65.0,True
17873,52.0,True
17875,69.0,True
17876,71.0,True
17877,77.0,True
17878,82.0,True
17879,56.0,True
17880,69.0,True
17881,91.0,True
17882,49.0,False
17883,50.0,False
17884,67.0,True
17885,60.0,True
17886,47.0,False
17888,68.0,True
17889,79.0,True
17890,52.0,True
17891,58.0,True
17892,65.0,True
17893,84.0,True
17894,49.0,False
17895,81.0,True
17897,82.0,True
17898,66.0,True
17899,57.0,True
17900,54.0,True
17901,0.0,False
17902,55.0,True
17903,68.0,True
17904,62.0,True
17905,81.0,True
17906,65.0,True
17907,0.0,False
17908,50.0,False
17909,56.0,True
17910,85.0,True
17911,88.0,True
17912,63.0,True
17913,52.0,True
17914,74.0,True
17916,51.0,True
17918,52.0,True
17922,46.0,False
17924,0.0,False
17925,58.0,True
17926,58.0,True
17927,92.0,True
17928,82.0,True
17929,82.0,True
17930,80.0,True
17931,60.0,True
17934,49.0,False
17935,78.0,True
17939,78.0,True
17940,59.0,True
17941,89.0,True
17942,62.0,True
17944,80.0,True
17945,84.0,True
17947,78.0,True
17951,81.0,True
17952,57.0,True
17953,48.0,False
17954,0.0,False
17955,46.0,False
17956,62.0,True
17957,71.0,True
17959,77.0,True
17960,49.0,False
17961,60.0,True
17962,48.0,False
17963,82.0,True
17966,82.0,True
17967,83.0,True
17968,63.0,True
17969,49.0,False
17970,53.0,True
17971,59.0,True
17972,49.0,False
17974,55.0,True
17975,49.0,False
17976,48.0,False
17977,89.0,True
17978,47.0,False
17979,60.0,True
17980,78.0,True
17981,72.0,True
17982,57.0,True
17985,77.0,True
17986,90.0,True
17987,46.0,False
17990,60.0,True
17991,50.0,False
17992,0.0,False
17993,58.0,True
17995,60.0,True
17996,68.0,True
17997,71.0,True
17998,75.0,True
17999,60.0,True
18000,70.0,True
18001,69.0,True
18002,81.0,True
18003,52.0,True
18006,53.0,True
18007,49.0,False
18008,54.0,True
18009,83.0,True
18011,77.0,True
18012,48.0,False
18013,73.0,True
18014,56.0,True
18015,54.0,True
18016,79.0,True
18018,0.0,False
18020,74.0,True
18023,72.0,True
18028,70.0,True
18029,51.0,True
18031,48.0,False
18035,54.0,True
18037,72.0,True
18038,60.0,True
18040,77.0,True
18041,80.0,True
18043,71.0,True
18044,60.0,True
18045,58.0,True
18046,86.0,True
18047,74.0,True
18048,48.0,False
18049,71.0,True
18051,41.0,False
18053,85.0,True
18054,87.0,True
18058,48.0,False
18060,64.0,True
18062,0.0,False
18063,70.0,True
18064,0.0,False
18069,52.0,True
18072,59.0,True
18074,49.0,False
18076,60.0,True
18078,75.0,True
18079,52.0,True
18080,79.0,True
18081,66.0,True
18082,75.0,True
18084,70.0,True
18086,82.0,True
18087,55.0,True
18088,49.0,False
18090,87.0,True
18091,81.0,True
18092,49.0,False
18093,79.0,True
18094,0.0,False
18095,78.0,True
18097,70.0,True
18098,86.0,True
18099,59.0,True
18102,64.0,True
18103,66.0,True
18104,0.0,False
18106,54.0,True
18107,68.0,True
18108,48.0,False
18112,63.0,True
18114,63.0,True
18115,83.0,True
18116,58.0,True
18117,54.0,True
18118,47.0,False
18119,50.0,False
18120,54.0,True
18124,82.0,True
18125,82.0,True
18126,58.0,True
18127,83.0,True
18128,50.0,False
18129,66.0,True
18130,51.0,True
18131,51.0,True
18133,60.0,True
18142,84.0,True
18143,83.0,True
18144,57.0,True
18146,72.0,True
18149,52.0,True
18150,78.0,True
18152,65.0,True
18153,80.0,True
18157,49.0,False
18158,79.0,True
18159,69.0,True
18160,51.0,True
18161,76.0,True
18162,85.0,True
18163,0.0,False
18164,56.0,True
18165,50.0,False
18166,71.0,True
18167,55.0,True
18170,69.0,True
18171,50.0,False
18172,55.0,True
18174,52.0,True
18175,55.0,True
18176,52.0,True
18177,54.0,True
18178,72.0,True
18179,99.0,True
18180,56.0,True
18181,58.0,True
18183,49.0,False
18184,49.0,False
18185,83.0,True
18187,71.0,True
18188,53.0,True
18189,80.0,True
18193,67.0,True
18194,85.0,True
18195,52.0,True
18196,49.0,False
18197,76.0,True
18198,0.0,False
18199,84.0,True
18200,79.0,True
18201,58.0,True
18202,53.0,True
18204,89.0,True
18205,84.0,True
18206,47.0,False
18207,75.0,True
18208,70.0,True
18209,46.0,False
18211,0.0,False
18213,58.0,True
18214,62.0,True
18216,53.0,True
18218,63.0,True
18221,87.0,True
18222,48.0,False
18224,80.0,True
18226,0.0,False
18227,46.0,False
18228,73.0,True
18229,0.0,False
18230,46.0,False
18231,77.0,True
18232,49.0,False
18235,55.0,True
18236,77.0,True
18237,68.0,True
18241,69.0,True
18243,58.0,True
18244,66.0,True
18245,81.0,True
18246,48.0,False
18248,59.0,True
18249,50.0,False
18250,49.0,False
18252,94.0,True
18253,52.0,True
18255,49.0,False
18257,57.0,True
18258,50.0,False
18260,87.0,True
18261,51.0,True
18262,50.0,False
18266,48.0,False
18267,75.0,True
18269,82.0,True
18270,59.0,True
18272,47.0,False
18273,49.0,False
18275,70.0,True
18276,58.0,True
18277,48.0,False
18278,81.0,True
18279,62.0,True
18280,43.0,False
18282,55.0,True
18283,85.0,True
18287,54.0,True
18288,82.0,True
18289,47.0,False
18290,63.0,True
18291,50.0,False
18292,70.0,True
18293,57.0,True
18294,47.0,False
18296,48.0,False
18299,0.0,False
18300,84.0,True
18302,49.0,False
18304,58.0,True
18305,81.0,True
18306,87.0,True
18308,83.0,True
18310,58.0,True
18311,0.0,False
18312,72.0,True
18313,82.0,True
18314,87.0,True
18316,59.0,True
18317,65.0,True
18318,80.0,True
18321,48.0,False
18323,62.0,True
18324,0.0,False
18325,44.0,False
18326,0.0,False
18327,50.0,False
18329,79.0,True
18330,46.0,False
18331,50.0,False
18332,0.0,False
18334,81.0,True
18337,53.0,True
18338,57.0,True
18340,62.0,True
18342,66.0,True
18344,59.0,True
18345,63.0,True
18347,60.0,True
18348,80.0,True
18349,82.0,True
18350,59.0,True
18351,66.0,True
18352,79.0,True
18353,50.0,False
18354,0.0,False
18355,54.0,True
18356,74.0,True
18357,48.0,False
18360,55.0,True
18361,84.0,True
18362,50.0,False
18365,49.0,False
18366,51.0,True
18367,97.0,True
18368,53.0,True
18371,66.0,True
18372,58.0,True
18374,46.0,False
18375,62.0,True
18376,57.0,True
18378,78.0,True
18379,73.0,True
18383,85.0,True
18384,68.0,True
18386,71.0,True
18388,67.0,True
18389,57.0,True
18390,68.0,True
18391,72.0,True
18392,67.0,True
18393,57.0,True
18394,56.0,True
18395,49.0,False
18396,53.0,True
18397,71.0,True
18398,81.0,True
18401,85.0,True
18402,50.0,False
18403,62.0,True
18404,62.0,True
18405,80.0,True
18406,59.0,True
18408,48.0,False
18409,78.0,True
18410,76.0,True
18411,49.0,False
18412,77.0,True
18413,81.0,True
18414,60.0,True
18415,82.0,True
18416,0.0,False
18417,71.0,True
18418,48.0,False
18419,75.0,True
18420,55.0,True
18421,80.0,True
18423,50.0,False
18424,46.0,False
18425,51.0,True
18426,80.0,True
18427,0.0,False
18428,82.0,True
18429,50.0,False
18430,50.0,False
18432,60.0,True
18433,47.0,False
18434,49.0,False
18435,50.0,False
18436,79.0,True
18438,77.0,True
18439,55.0,True
18440,57.0,True
18441,60.0,True
18442,56.0,True
18443,67.0,True
18444,81.0,True
18445,51.0,True
18446,67.0,True
18447,54.0,True
18448,67.0,True
18449,85.0,True
18450,49.0,False
18451,68.0,True
18452,47.0,False
18453,49.0,False
18455,82.0,True
18456,84.0,True
18457,82.0,True
18459,83.0,True
18460,78.0,True
18461,46.0,False
18462,44.0,False
18464,80.0,True
18465,0.0,False
18466,71.0,True
18467,46.0,False
18469,82.0,True
18470,90.0,True
18471,98.0,True
18473,58.0,True
18474,64.0,True
18475,49.0,False
18476,98.0,True
18477,91.0,True
18478,0.0,False
18479,49.0,False
18480,47.0,False
18481,43.0,False
18482,87.0,True
18483,51.0,True
18484,48.0,False
18486,49.0,False
18490,58.0,True
18491,59.0,True
18492,80.0,True
18494,59.0,True
18495,48.0,False
18496,48.0,False
18497,51.0,True
18498,87.0,True
18499,60.0,True
18500,75.0,True
18501,60.0,True
18503,58.0,True
18504,63.0,True
18505,58.0,True
18506,76.0,True
18508,43.0,False
18509,0.0,False
18510,50.0,False
18511,82.0,True
18513,80.0,True
18514,60.0,True
18515,79.0,True
18517,71.0,True
18519,82.0,True
18520,86.0,True
18521,59.0,True
18524,58.0,True
18525,60.0,True
18526,83.0,True
18527,69.0,True
18528,62.0,True
18529,59.0,True
18530,88.0,True
18531,86.0,True
18534,89.0,True
18535,47.0,False
18538,64.0,True
18540,52.0,True
18541,0.0,False
18542,0.0,False
18543,73.0,True
18544,60.0,True
18545,51.0,True
18547,60.0,True
18549,72.0,True
18550,94.0,True
18551,50.0,False
18553,58.0,True
18556,50.0,False
18557,51.0,True
18559,52.0,True
18560,70.0,True
18561,54.0,True
18562,71.0,True
18563,54.0,True
18564,51.0,True
18567,48.0,False
18569,50.0,False
18571,66.0,True
18572,48.0,False
18574,52.0,True
18576,60.0,True
18578,55.0,True
18579,48.0,False
18580,59.0,True
18583,62.0,True
18584,60.0,True
18586,60.0,True
18587,81.0,True
18588,48.0,False
18589,56.0,True
18590,72.0,True
18591,82.0,True
18592,86.0,True
18593,46.0,False
18598,44.0,False
18599,60.0,True
18602,51.0,True
18603,60.0,True
18604,76.0,True
18606,88.0,True
18607,48.0,False
18608,51.0,True
18610,77.0,True
18611,0.0,False
18614,58.0,True
18616,0.0,False
18618,68.0,True
18619,52.0,True
18620,75.0,True
